Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,146312,-,-,-,39.81,-123.5,-8,1024,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,GHI,Relative Humidity,Temperature,Pressure
2016,1,12,20,0,0,99.36,7,9.0
2016,1,12,20,30,0,99.31,7,9.0
2016,1,12,21,0,0,100.0,7,9.0
2016,1,12,21,30,0,100.0,7,9.0
2016,1,12,22,0,0,97.29,8,9.0
2016,1,12,22,30,0,97.26,8,9.0
2016,1,12,23,0,0,100.0,8,9.0
2016,1,12,23,30,0,100.0,8,9.0
2016,1,13,0,0,0,98.12,9,9.0
2016,1,13,0,30,0,98.12,9,9.0
2016,1,13,1,0,0,99.28,9,9.0
2016,1,13,1,30,0,99.29,9,9.0
2016,1,13,2,0,0,96.68,9,9.0
2016,1,13,2,30,0,100.0,8,9.0
2016,1,13,3,0,0,99.44,8,9.0
2016,1,13,3,30,0,99.43,8,9.0
2016,1,13,4,0,0,96.73,8,9.0
2016,1,13,4,30,0,100.0,7,9.0
2016,1,13,5,0,0,100.0,7,9.0
2016,1,13,5,30,0,100.0,7,9.0
2016,1,13,6,0,0,100.0,7,9.0
2016,1,13,6,30,0,100.0,7,9.0
2016,1,13,7,0,0,99.37,7,9.0
2016,1,13,7,30,0,99.4,7,9.0
2016,1,13,8,0,11,98.69,7,9.0
2016,1,13,8,30,35,98.73,7,9.0
2016,1,13,9,0,61,98.43,7,9.0
2016,1,13,9,30,87,98.47,7,9.0
2016,1,13,10,0,113,97.08,7,9.0
2016,1,13,10,30,28,97.09,7,9.0
2016,1,13,11,0,129,95.32000000000001,7,9.0
2016,1,13,11,30,311,100.0,6,9.0
2016,1,13,12,0,142,99.4,6,9.0
2016,1,13,12,30,151,99.43,6,9.0
2016,1,13,13,0,267,96.3,6,9.0
2016,1,13,13,30,163,96.36,6,9.0
2016,1,13,14,0,166,93.23,6,9.0
2016,1,13,14,30,274,93.26,6,9.0
2016,1,13,15,0,229,90.11,6,9.0
2016,1,13,15,30,239,96.61,5,9.0
2016,1,13,16,0,160,93.44,5,9.0
2016,1,13,16,30,79,100.0,4,9.0
2016,1,13,17,0,14,93.84,4,9.0
2016,1,13,17,30,0,93.88,4,9.1
2016,1,13,18,0,0,92.87,4,9.1
2016,1,13,18,30,0,92.89,4,9.1
2016,1,13,19,0,0,93.4,4,9.1
2016,1,13,19,30,0,93.42,4,9.1
2016,1,13,20,0,0,94.06,4,9.1
2016,1,13,20,30,0,94.07000000000001,4,9.1
2016,1,13,21,0,0,94.19,4,9.1
2016,1,13,21,30,0,94.18,4,9.1
2016,1,13,22,0,0,94.03,4,9.1
2016,1,13,22,30,0,94.01,4,9.1
2016,1,13,23,0,0,95.12,4,9.1
2016,1,13,23,30,0,95.10000000000001,4,9.1
2016,1,14,0,0,0,96.37,4,9.1
2016,1,14,0,30,0,96.36,4,9.1
2016,1,14,1,0,0,96.69,4,9.1
2016,1,14,1,30,0,96.67,4,9.1
2016,1,14,2,0,0,97.64,4,9.1
2016,1,14,2,30,0,97.62,4,9.1
2016,1,14,3,0,0,99.32000000000001,4,9.1
2016,1,14,3,30,0,99.28,4,9.0
2016,1,14,4,0,0,100.0,4,9.0
2016,1,14,4,30,0,100.0,4,9.0
2016,1,14,5,0,0,100.0,4,9.0
2016,1,14,5,30,0,100.0,4,9.0
2016,1,14,6,0,0,100.0,4,9.0
2016,1,14,6,30,0,100.0,4,9.0
2016,1,14,7,0,0,100.0,4,9.0
2016,1,14,7,30,0,100.0,4,9.0
2016,1,14,8,0,2,100.0,4,9.0
2016,1,14,8,30,5,100.0,4,9.0
2016,1,14,9,0,9,97.54,5,9.0
2016,1,14,9,30,13,97.56,5,9.0
2016,1,14,10,0,16,98.18,5,9.0
2016,1,14,10,30,24,98.14,5,9.0
2016,1,14,11,0,21,96.49000000000001,5,9.0
2016,1,14,11,30,27,96.39,5,9.0
2016,1,14,12,0,28,97.33,5,9.0
2016,1,14,12,30,135,97.27,5,9.0
2016,1,14,13,0,14,100.0,5,9.0
2016,1,14,13,30,83,100.0,5,9.0
2016,1,14,14,0,50,100.0,5,9.0
2016,1,14,14,30,44,100.0,5,9.0
2016,1,14,15,0,37,98.44,6,9.0
2016,1,14,15,30,28,98.44,6,9.0
2016,1,14,16,0,18,99.05,6,9.0
2016,1,14,16,30,9,99.06,6,9.0
2016,1,14,17,0,1,96.74000000000001,6,9.0
2016,1,14,17,30,0,100.0,5,9.0
2016,1,14,18,0,0,100.0,5,9.0
2016,1,14,18,30,0,100.0,5,9.0
2016,1,14,19,0,0,99.87,5,9.0
2016,1,14,19,30,0,99.87,5,9.0
2016,1,14,20,0,0,99.51,5,9.0
2016,1,14,20,30,0,99.52,5,9.0
2016,1,14,21,0,0,100.0,5,9.0
2016,1,14,21,30,0,100.0,5,9.0
2016,1,14,22,0,0,100.0,5,9.0
2016,1,14,22,30,0,100.0,5,9.0
2016,1,14,23,0,0,100.0,5,9.0
2016,1,14,23,30,0,100.0,5,9.0
2016,1,15,0,0,0,100.0,5,9.0
2016,1,15,0,30,0,100.0,5,9.0
2016,1,15,1,0,0,99.48,5,9.0
2016,1,15,1,30,0,99.52,5,9.0
2016,1,15,2,0,0,95.39,5,9.0
2016,1,15,2,30,0,100.0,4,9.0
2016,1,15,3,0,0,98.46000000000001,4,9.0
2016,1,15,3,30,0,98.45,4,9.0
2016,1,15,4,0,0,93.79,4,9.0
2016,1,15,4,30,0,100.0,3,9.0
2016,1,15,5,0,0,92.44,3,9.0
2016,1,15,5,30,0,99.28,2,9.0
2016,1,15,6,0,0,94.66,2,9.0
2016,1,15,6,30,0,94.69,2,9.0
2016,1,15,7,0,0,93.62,2,9.0
2016,1,15,7,30,0,93.64,2,9.0
2016,1,15,8,0,44,94.5,3,9.0
2016,1,15,8,30,121,94.53,3,9.0
2016,1,15,9,0,202,93.41,4,9.0
2016,1,15,9,30,226,93.43,4,9.0
2016,1,15,10,0,278,90.88,5,9.0
2016,1,15,10,30,296,90.86,5,9.0
2016,1,15,11,0,307,85.85000000000001,6,9.0
2016,1,15,11,30,365,85.81,6,9.0
2016,1,15,12,0,283,80.87,7,9.0
2016,1,15,12,30,501,80.84,7,9.0
2016,1,15,13,0,416,83.22,7,9.0
2016,1,15,13,30,464,83.22,7,9.0
2016,1,15,14,0,306,85.07000000000001,7,9.0
2016,1,15,14,30,319,91.13,6,9.0
2016,1,15,15,0,265,90.95,6,9.0
2016,1,15,15,30,203,90.94,6,9.0
2016,1,15,16,0,136,87.88,6,9.0
2016,1,15,16,30,69,94.18,5,9.0
2016,1,15,17,0,14,90.73,5,9.0
2016,1,15,17,30,0,90.75,5,9.0
2016,1,15,18,0,0,90.44,5,9.0
2016,1,15,18,30,0,97.01,4,9.0
2016,1,15,19,0,0,97.15,4,9.0
2016,1,15,19,30,0,97.16,4,9.0
2016,1,15,20,0,0,98.03,4,9.0
2016,1,15,20,30,0,98.03,4,9.0
2016,1,15,21,0,0,98.63,4,9.0
2016,1,15,21,30,0,98.62,4,9.0
2016,1,15,22,0,0,100.0,4,9.0
2016,1,15,22,30,0,100.0,4,9.0
2016,1,15,23,0,0,96.3,5,9.0
2016,1,15,23,30,0,96.27,5,9.0
2016,1,16,0,0,0,99.32000000000001,5,9.0
2016,1,16,0,30,0,99.3,5,9.0
2016,1,16,1,0,0,96.64,6,9.0
2016,1,16,1,30,0,96.63,6,9.0
2016,1,16,2,0,0,100.0,6,9.0
2016,1,16,2,30,0,100.0,6,9.0
2016,1,16,3,0,0,96.98,7,9.0
2016,1,16,3,30,0,96.97,7,9.0
2016,1,16,4,0,0,98.94,7,9.0
2016,1,16,4,30,0,98.94,7,9.0
2016,1,16,5,0,0,100.0,7,9.0
2016,1,16,5,30,0,100.0,7,9.0
2016,1,16,6,0,0,100.0,7,9.0
2016,1,16,6,30,0,100.0,7,9.0
2016,1,16,7,0,0,100.0,7,9.0
2016,1,16,7,30,0,100.0,7,9.0
2016,1,16,8,0,14,100.0,8,9.0
2016,1,16,8,30,38,100.0,8,9.0
2016,1,16,9,0,64,97.77,9,9.0
2016,1,16,9,30,89,97.8,9,9.0
2016,1,16,10,0,110,98.88,9,9.0
2016,1,16,10,30,402,98.87,9,9.0
2016,1,16,11,0,313,97.95,9,9.0
2016,1,16,11,30,391,97.94,9,9.0
2016,1,16,12,0,401,96.86,9,9.0
2016,1,16,12,30,343,96.84,9,9.0
2016,1,16,13,0,273,95.26,9,9.0
2016,1,16,13,30,480,95.28,9,9.0
2016,1,16,14,0,442,93.87,9,9.0
2016,1,16,14,30,388,93.89,9,9.0
2016,1,16,15,0,324,93.24,9,9.0
2016,1,16,15,30,250,99.77,8,9.0
2016,1,16,16,0,170,96.44,8,9.0
2016,1,16,16,30,88,100.0,7,9.0
2016,1,16,17,0,19,97.39,7,9.0
2016,1,16,17,30,0,97.39,7,9.0
2016,1,16,18,0,0,98.07000000000001,7,9.0
2016,1,16,18,30,0,98.07000000000001,7,9.0
2016,1,16,19,0,0,97.76,7,9.0
2016,1,16,19,30,0,97.74000000000001,7,9.0
2016,1,16,20,0,0,99.7,7,9.0
2016,1,16,20,30,0,99.67,7,9.0
2016,1,16,21,0,0,100.0,8,9.0
2016,1,16,21,30,0,100.0,8,9.0
2016,1,16,22,0,0,99.82000000000001,9,9.0
2016,1,16,22,30,0,99.8,9,9.0
2016,1,16,23,0,0,97.29,10,9.0
2016,1,16,23,30,0,97.26,10,9.0
2016,1,17,0,0,0,99.16,10,9.0
2016,1,17,0,30,0,99.13,10,9.0
2016,1,17,1,0,0,100.0,10,9.0
2016,1,17,1,30,0,100.0,10,9.0
2016,1,17,2,0,0,100.0,10,9.0
2016,1,17,2,30,0,100.0,10,9.0
2016,1,17,3,0,0,100.0,10,9.0
2016,1,17,3,30,0,100.0,10,9.0
2016,1,17,4,0,0,100.0,10,9.0
2016,1,17,4,30,0,100.0,10,9.0
2016,1,17,5,0,0,100.0,10,9.0
2016,1,17,5,30,0,100.0,10,9.0
2016,1,17,6,0,0,100.0,10,9.0
2016,1,17,6,30,0,100.0,10,9.0
2016,1,17,7,0,0,100.0,10,9.0
2016,1,17,7,30,0,100.0,10,9.0
2016,1,17,8,0,0,100.0,10,9.0
2016,1,17,8,30,2,100.0,10,9.0
2016,1,17,9,0,3,100.0,10,9.0
2016,1,17,9,30,5,100.0,10,9.0
2016,1,17,10,0,6,100.0,10,9.0
2016,1,17,10,30,40,100.0,10,9.0
2016,1,17,11,0,50,100.0,10,9.0
2016,1,17,11,30,57,100.0,10,9.0
2016,1,17,12,0,59,100.0,10,9.0
2016,1,17,12,30,107,100.0,10,9.0
2016,1,17,13,0,50,100.0,10,9.0
2016,1,17,13,30,31,100.0,10,9.0
2016,1,17,14,0,15,99.02,10,9.0
2016,1,17,14,30,9,100.0,9,9.0
2016,1,17,15,0,7,100.0,9,9.0
2016,1,17,15,30,6,100.0,9,9.0
2016,1,17,16,0,4,97.14,9,9.0
2016,1,17,16,30,2,100.0,8,9.0
2016,1,17,17,0,0,99.61,8,9.0
2016,1,17,17,30,0,99.63,8,9.0
2016,1,17,18,0,0,96.09,8,9.0
2016,1,17,18,30,0,100.0,7,9.0
2016,1,17,19,0,0,100.0,7,9.0
2016,1,17,19,30,0,100.0,7,9.0
2016,1,17,20,0,0,97.92,7,9.0
2016,1,17,20,30,0,97.93,7,9.0
2016,1,17,21,0,0,96.41,7,9.0
2016,1,17,21,30,0,96.42,7,9.0
2016,1,17,22,0,0,94.91,7,9.0
2016,1,17,22,30,0,94.89,7,9.0
2016,1,17,23,0,0,93.04,7,9.0
2016,1,17,23,30,0,99.64,6,9.0
2016,1,18,0,0,0,97.31,6,9.0
2016,1,18,0,30,0,97.3,6,9.0
2016,1,18,1,0,0,94.26,6,9.0
2016,1,18,1,30,0,100.0,5,9.0
2016,1,18,2,0,0,98.37,5,9.0
2016,1,18,2,30,0,98.37,5,9.0
2016,1,18,3,0,0,96.34,5,9.0
2016,1,18,3,30,0,100.0,4,9.0
2016,1,18,4,0,0,99.54,4,9.0
2016,1,18,4,30,0,99.54,4,9.0
2016,1,18,5,0,0,96.11,4,9.0
2016,1,18,5,30,0,100.0,3,9.0
2016,1,18,6,0,0,100.0,3,9.0
2016,1,18,6,30,0,100.0,3,9.0
2016,1,18,7,0,0,100.0,3,9.0
2016,1,18,7,30,0,93.24,4,9.0
2016,1,18,8,0,48,99.17,5,9.0
2016,1,18,8,30,126,92.55,6,9.0
2016,1,18,9,0,209,94.75,7,9.0
2016,1,18,9,30,288,94.76,7,9.0
2016,1,18,10,0,157,93.75,8,9.0
2016,1,18,10,30,411,93.76,8,9.0
2016,1,18,11,0,456,88.39,9,9.0
2016,1,18,11,30,489,88.36,9,9.0
2016,1,18,12,0,232,87.73,9,9.0
2016,1,18,12,30,209,87.7,9,9.0
2016,1,18,13,0,114,89.10000000000001,9,9.0
2016,1,18,13,30,124,89.10000000000001,9,9.0
2016,1,18,14,0,34,91.54,9,9.0
2016,1,18,14,30,110,91.56,9,9.0
2016,1,18,15,0,92,93.2,9,9.0
2016,1,18,15,30,71,99.72,8,9.0
2016,1,18,16,0,48,100.0,8,9.0
2016,1,18,16,30,25,100.0,8,9.0
2016,1,18,17,0,6,100.0,8,9.0
2016,1,18,17,30,0,100.0,8,9.0
2016,1,18,18,0,0,100.0,8,9.0
2016,1,18,18,30,0,100.0,8,9.0
2016,1,18,19,0,0,99.93,8,9.0
2016,1,18,19,30,0,99.93,8,9.0
2016,1,18,20,0,0,99.92,8,9.0
2016,1,18,20,30,0,99.91,8,9.0
2016,1,18,21,0,0,100.0,8,9.0
2016,1,18,21,30,0,100.0,8,9.0
2016,1,18,22,0,0,100.0,8,9.0
2016,1,18,22,30,0,100.0,8,9.0
2016,1,18,23,0,0,100.0,8,9.0
2016,1,18,23,30,0,100.0,8,9.0
2016,1,19,0,0,0,100.0,8,9.0
2016,1,19,0,30,0,100.0,8,9.0
2016,1,19,1,0,0,100.0,8,9.0
2016,1,19,1,30,0,100.0,8,9.0
2016,1,19,2,0,0,100.0,8,9.0
2016,1,19,2,30,0,100.0,8,9.0
2016,1,19,3,0,0,98.98,8,9.0
2016,1,19,3,30,0,98.9,8,9.0
2016,1,19,4,0,0,98.25,8,9.0
2016,1,19,4,30,0,98.14,8,9.0
2016,1,19,5,0,0,97.54,8,9.0
2016,1,19,5,30,0,100.0,7,9.0
2016,1,19,6,0,0,100.0,7,8.9
2016,1,19,6,30,0,100.0,7,8.9
2016,1,19,7,0,0,99.35000000000001,7,8.9
2016,1,19,7,30,0,99.34,7,8.9
2016,1,19,8,0,9,100.0,7,8.9
2016,1,19,8,30,24,100.0,7,8.9
2016,1,19,9,0,40,100.0,8,8.9
2016,1,19,9,30,56,100.0,8,8.9
2016,1,19,10,0,70,100.0,9,8.9
2016,1,19,10,30,195,100.0,9,9.0
2016,1,19,11,0,174,100.0,10,9.0
2016,1,19,11,30,271,100.0,10,9.0
2016,1,19,12,0,167,100.0,10,9.0
2016,1,19,12,30,85,100.0,10,9.0
2016,1,19,13,0,316,95.49,10,9.0
2016,1,19,13,30,60,100.0,9,9.0
2016,1,19,14,0,217,97.15,9,9.0
2016,1,19,14,30,224,100.0,8,9.0
2016,1,19,15,0,189,98.56,8,9.0
2016,1,19,15,30,147,98.61,8,9.0
2016,1,19,16,0,101,92.74,8,9.0
2016,1,19,16,30,55,99.34,7,9.0
2016,1,19,17,0,14,100.0,6,9.0
2016,1,19,17,30,0,100.0,6,9.0
2016,1,19,18,0,0,97.7,6,9.0
2016,1,19,18,30,0,97.74000000000001,6,9.0
2016,1,19,19,0,0,95.41,6,9.1
2016,1,19,19,30,0,95.44,6,9.1
2016,1,19,20,0,0,92.33,6,9.1
2016,1,19,20,30,0,92.36,6,9.1
2016,1,19,21,0,0,90.10000000000001,6,9.1
2016,1,19,21,30,0,90.11,6,9.1
2016,1,19,22,0,0,89.43,6,9.1
2016,1,19,22,30,0,95.85000000000001,5,9.1
2016,1,19,23,0,0,95.72,5,9.1
2016,1,19,23,30,0,95.74000000000001,5,9.1
2016,1,20,0,0,0,96.43,5,9.1
2016,1,20,0,30,0,96.46000000000001,5,9.1
2016,1,20,1,0,0,98.85000000000001,5,9.1
2016,1,20,1,30,0,98.85000000000001,5,9.1
2016,1,20,2,0,0,94.31,6,9.1
2016,1,20,2,30,0,94.3,6,9.1
2016,1,20,3,0,0,95.29,6,9.1
2016,1,20,3,30,0,95.28,6,9.1
2016,1,20,4,0,0,95.7,6,9.1
2016,1,20,4,30,0,100.0,5,9.1
2016,1,20,5,0,0,100.0,5,9.1
2016,1,20,5,30,0,100.0,5,9.1
2016,1,20,6,0,0,96.44,6,9.1
2016,1,20,6,30,0,100.0,5,9.1
2016,1,20,7,0,0,100.0,5,9.1
2016,1,20,7,30,0,100.0,5,9.1
2016,1,20,8,0,38,96.87,6,9.1
2016,1,20,8,30,101,96.9,6,9.1
2016,1,20,9,0,168,93.54,7,9.1
2016,1,20,9,30,232,93.55,7,9.1
2016,1,20,10,0,287,89.61,8,9.1
2016,1,20,10,30,336,89.59,8,9.1
2016,1,20,11,0,326,87.83,8,9.1
2016,1,20,11,30,338,87.8,8,9.1
2016,1,20,12,0,230,86.43,8,9.1
2016,1,20,12,30,141,86.41,8,9.1
2016,1,20,13,0,308,85.68,8,9.1
2016,1,20,13,30,210,85.66,8,9.1
2016,1,20,14,0,340,84.96000000000001,8,9.1
2016,1,20,14,30,209,84.94,8,9.1
2016,1,20,15,0,175,84.13,8,9.1
2016,1,20,15,30,136,90.05,7,9.1
2016,1,20,16,0,94,89.84,7,9.1
2016,1,20,16,30,51,89.85000000000001,7,9.1
2016,1,20,17,0,13,89.98,7,9.1
2016,1,20,17,30,0,89.98,7,9.1
2016,1,20,18,0,0,90.75,7,9.1
2016,1,20,18,30,0,90.76,7,9.1
2016,1,20,19,0,0,91.54,7,9.1
2016,1,20,19,30,0,91.54,7,9.1
2016,1,20,20,0,0,92.03,7,9.1
2016,1,20,20,30,0,92.03,7,9.1
2016,1,20,21,0,0,92.62,7,9.1
2016,1,20,21,30,0,92.62,7,9.1
2016,1,20,22,0,0,87.81,8,9.1
2016,1,20,22,30,0,87.79,8,9.1
2016,1,20,23,0,0,89.76,8,9.1
2016,1,20,23,30,0,89.74,8,9.1
2016,1,21,0,0,0,91.61,8,9.1
2016,1,21,0,30,0,91.59,8,9.1
2016,1,21,1,0,0,93.0,8,9.1
2016,1,21,1,30,0,92.98,8,9.1
2016,1,21,2,0,0,94.02,8,9.1
2016,1,21,2,30,0,93.98,8,9.1
2016,1,21,3,0,0,95.57000000000001,8,9.1
2016,1,21,3,30,0,95.53,8,9.0
2016,1,21,4,0,0,97.07000000000001,8,9.0
2016,1,21,4,30,0,97.03,8,9.0
2016,1,21,5,0,0,92.27,9,9.0
2016,1,21,5,30,0,92.24,9,9.0
2016,1,21,6,0,0,93.06,9,9.0
2016,1,21,6,30,0,93.05,9,9.0
2016,1,21,7,0,0,92.84,9,9.0
2016,1,21,7,30,0,92.84,9,9.0
2016,1,21,8,0,37,92.51,9,9.0
2016,1,21,8,30,95,92.52,9,9.0
2016,1,21,9,0,159,86.5,10,9.0
2016,1,21,9,30,220,86.5,10,9.0
2016,1,21,10,0,275,80.59,11,9.0
2016,1,21,10,30,305,80.58,11,9.0
2016,1,21,11,0,292,79.81,11,9.0
2016,1,21,11,30,227,79.78,11,9.0
2016,1,21,12,0,236,79.29,11,9.0
2016,1,21,12,30,242,79.26,11,9.0
2016,1,21,13,0,327,79.66,11,9.0
2016,1,21,13,30,275,79.64,11,9.0
2016,1,21,14,0,213,81.31,11,9.0
2016,1,21,14,30,275,86.87,10,9.0
2016,1,21,15,0,231,89.33,10,9.0
2016,1,21,15,30,180,89.3,10,9.0
2016,1,21,16,0,124,91.64,10,9.0
2016,1,21,16,30,68,91.61,10,9.0
2016,1,21,17,0,19,93.35000000000001,10,9.0
2016,1,21,17,30,0,93.33,10,9.0
2016,1,21,18,0,0,94.58,10,9.0
2016,1,21,18,30,0,94.57000000000001,10,9.0
2016,1,21,19,0,0,96.32000000000001,10,9.0
2016,1,21,19,30,0,96.31,10,9.0
2016,1,21,20,0,0,98.57000000000001,10,9.0
2016,1,21,20,30,0,98.56,10,9.0
2016,1,21,21,0,0,100.0,10,9.0
2016,1,21,21,30,0,100.0,10,9.0
2016,1,21,22,0,0,94.9,11,9.0
2016,1,21,22,30,0,100.0,10,9.0
2016,1,21,23,0,0,100.0,10,9.0
2016,1,21,23,30,0,100.0,10,9.0
2016,1,22,0,0,0,100.0,10,9.0
2016,1,22,0,30,0,100.0,10,9.0
2016,1,22,1,0,0,97.93,10,9.0
2016,1,22,1,30,0,100.0,9,9.0
2016,1,22,2,0,0,100.0,9,9.0
2016,1,22,2,30,0,100.0,9,9.0
2016,1,22,3,0,0,97.9,9,9.0
2016,1,22,3,30,0,100.0,8,9.0
2016,1,22,4,0,0,100.0,8,9.0
2016,1,22,4,30,0,100.0,8,9.0
2016,1,22,5,0,0,98.18,8,9.0
2016,1,22,5,30,0,98.2,8,9.0
2016,1,22,6,0,0,95.68,8,9.0
2016,1,22,6,30,0,100.0,7,9.0
2016,1,22,7,0,0,100.0,7,9.0
2016,1,22,7,30,0,100.0,7,9.0
2016,1,22,8,0,29,100.0,7,9.0
2016,1,22,8,30,73,100.0,7,9.0
2016,1,22,9,0,120,100.0,7,9.0
2016,1,22,9,30,165,100.0,7,9.0
2016,1,22,10,0,205,94.35000000000001,8,9.0
2016,1,22,10,30,280,94.32000000000001,8,9.0
2016,1,22,11,0,298,94.54,8,9.0
2016,1,22,11,30,363,94.49,8,9.0
2016,1,22,12,0,245,94.53,8,9.0
2016,1,22,12,30,417,94.47,8,9.0
2016,1,22,13,0,336,93.81,8,9.0
2016,1,22,13,30,338,93.77,8,9.0
2016,1,22,14,0,218,86.39,9,9.0
2016,1,22,14,30,220,86.35000000000001,9,9.0
2016,1,22,15,0,130,85.18,9,9.0
2016,1,22,15,30,101,91.10000000000001,8,9.0
2016,1,22,16,0,69,91.09,8,9.0
2016,1,22,16,30,38,91.08,8,9.0
2016,1,22,17,0,11,92.14,8,9.0
2016,1,22,17,30,0,92.14,8,9.0
2016,1,22,18,0,0,93.4,8,9.0
2016,1,22,18,30,0,93.4,8,9.0
2016,1,22,19,0,0,95.06,8,9.0
2016,1,22,19,30,0,95.06,8,9.0
2016,1,22,20,0,0,94.68,8,9.0
2016,1,22,20,30,0,94.69,8,9.0
2016,1,22,21,0,0,93.33,8,9.0
2016,1,22,21,30,0,99.91,7,9.0
2016,1,22,22,0,0,97.73,7,9.0
2016,1,22,22,30,0,97.72,7,9.0
2016,1,22,23,0,0,95.75,7,9.0
2016,1,22,23,30,0,95.73,7,9.0
2016,1,23,0,0,0,95.06,7,9.0
2016,1,23,0,30,0,95.06,7,9.0
2016,1,23,1,0,0,94.06,7,9.0
2016,1,23,1,30,0,100.0,6,9.0
2016,1,23,2,0,0,99.39,6,9.0
2016,1,23,2,30,0,99.4,6,9.0
2016,1,23,3,0,0,98.68,6,9.0
2016,1,23,3,30,0,98.7,6,9.0
2016,1,23,4,0,0,98.84,6,9.0
2016,1,23,4,30,0,98.86,6,9.0
2016,1,23,5,0,0,99.62,6,9.0
2016,1,23,5,30,0,99.65,6,9.0
2016,1,23,6,0,0,100.0,6,9.0
2016,1,23,6,30,0,100.0,6,9.0
2016,1,23,7,0,0,100.0,6,9.0
2016,1,23,7,30,0,100.0,6,9.0
2016,1,23,8,0,14,100.0,6,9.0
2016,1,23,8,30,37,100.0,6,9.0
2016,1,23,9,0,60,100.0,6,9.0
2016,1,23,9,30,83,100.0,6,9.0
2016,1,23,10,0,104,100.0,6,9.0
2016,1,23,10,30,88,100.0,6,9.0
2016,1,23,11,0,29,99.89,6,9.0
2016,1,23,11,30,110,99.89,6,9.0
2016,1,23,12,0,82,98.27,6,9.0
2016,1,23,12,30,140,98.28,6,9.0
2016,1,23,13,0,118,97.2,6,9.0
2016,1,23,13,30,228,97.25,6,9.0
2016,1,23,14,0,134,97.03,6,9.0
2016,1,23,14,30,149,97.07000000000001,6,9.0
2016,1,23,15,0,61,97.0,6,9.0
2016,1,23,15,30,48,97.03,6,9.0
2016,1,23,16,0,34,96.81,6,9.0
2016,1,23,16,30,108,96.85000000000001,6,9.0
2016,1,23,17,0,34,96.14,6,9.0
2016,1,23,17,30,0,96.16,6,9.0
2016,1,23,18,0,0,95.63,6,9.0
2016,1,23,18,30,0,95.65,6,9.0
2016,1,23,19,0,0,94.96000000000001,6,9.0
2016,1,23,19,30,0,100.0,5,9.0
2016,1,23,20,0,0,99.91,5,9.0
2016,1,23,20,30,0,99.93,5,9.0
2016,1,23,21,0,0,98.76,5,9.1
2016,1,23,21,30,0,98.77,5,9.1
2016,1,23,22,0,0,97.85000000000001,5,9.1
2016,1,23,22,30,0,97.85000000000001,5,9.1
2016,1,23,23,0,0,96.71000000000001,5,9.1
2016,1,23,23,30,0,96.7,5,9.1
2016,1,24,0,0,0,94.81,5,9.1
2016,1,24,0,30,0,94.81,5,9.1
2016,1,24,1,0,0,92.87,5,9.1
2016,1,24,1,30,0,92.87,5,9.1
2016,1,24,2,0,0,91.13,5,9.1
2016,1,24,2,30,0,97.73,4,9.1
2016,1,24,3,0,0,96.4,4,9.1
2016,1,24,3,30,0,96.42,4,9.1
2016,1,24,4,0,0,95.60000000000001,4,9.1
2016,1,24,4,30,0,95.61,4,9.1
2016,1,24,5,0,0,89.38,5,9.1
2016,1,24,5,30,0,89.39,5,9.1
2016,1,24,6,0,0,89.0,5,9.1
2016,1,24,6,30,0,89.01,5,9.1
2016,1,24,7,0,0,88.89,5,9.1
2016,1,24,7,30,0,88.89,5,9.1
2016,1,24,8,0,32,91.56,5,9.1
2016,1,24,8,30,80,85.44,6,9.1
2016,1,24,9,0,134,88.25,7,9.1
2016,1,24,9,30,183,88.24,7,9.1
2016,1,24,10,0,228,81.46000000000001,8,9.1
2016,1,24,10,30,429,81.43,8,9.1
2016,1,24,11,0,302,79.92,8,9.1
2016,1,24,11,30,321,79.89,8,9.1
2016,1,24,12,0,269,78.8,8,9.1
2016,1,24,12,30,376,78.8,8,9.1
2016,1,24,13,0,222,80.8,8,9.1
2016,1,24,13,30,241,80.8,8,9.1
2016,1,24,14,0,127,83.08,8,9.1
2016,1,24,14,30,24,88.93,7,9.1
2016,1,24,15,0,5,91.37,7,9.1
2016,1,24,15,30,4,91.36,7,9.1
2016,1,24,16,0,3,93.29,7,9.1
2016,1,24,16,30,1,99.93,6,9.1
2016,1,24,17,0,0,99.19,6,9.1
2016,1,24,17,30,0,99.21000000000001,6,9.1
2016,1,24,18,0,0,98.81,6,9.1
